product_id,taxon_id,,,
30655,43171,,,
30661,43175,,,
30659,43173,,,
30656,43173,,,
31598,43171,,,
30666,43171,,,
30667,43173,,,
1240,14252,,,
3938,43174,,,
15995,43110,,,
12774,60101,,,
7304,14131,,,
19620,50105,,,
1239,14252,,,
3939,43174,,,
3940,43174,,,
11840,15242,,,
15996,43152,,,
19621,50101,,,
2219,61220,,,
1242,13112,,,
3941,43174,,,
1243,13124,,,
2220,61220,,,
7306,12132,,,
11841,15242,,,
3942,43174,,,
2221,14271,,,
15997,43990,,,
34383,60101,,,
14496,60183,,,
15998,43174,,,
1244,13124,,,
7307,12132,,,
1245,13124,,,
11842,15242,,,
3944,43174,,,
5089,51244,,,
3945,10151,,,
19622,50103,,,
7308,12132,,,
5090,51244,,,
5177,71101,,,
31338,43174,,,
3946,10153,,,
1248,13114,,,
11843,13122,,,
5178,71101,,,
1249,42203,,,
2222,50170,,,
3947,10153,,,
7309,16224,,,
5179,71101,,,
16000,43172,,,
21751,14132,,,
1250,13125,,,
3948,40130,,,
3949,50152,,,
7311,12201,,,
19623,50102,,,
16001,43171,,,
11845,13122,,,
16002,43250,,,
1252,13990,,,
1253,10191,,,
3950,40130,,,
7312,12100,,,
1254,32113,,,
3971,43152,,,
7313,18121,,,
11846,13122,,,
16003,43250,,,
3952,43174,,,
1255,32113,,,
1256,32113,,,
3953,43171,,,
16004,43270,,,
11847,13122,,,
3954,43172,,,
7315,18180,,,
19625,50101,,,
16005,43250,,,
16033,43210,,,
7316,12230,,,
1258,32113,,,
3955,43152,,,
5180,71101,,,
1259,32113,,,
3956,43152,,,
11848,13122,,,
5181,71101,,,
7317,12102,,,
19626,50101,,,
16007,43250,,,
3957,43152,,,
1261,32113,,,
3958,43152,,,
7318,12123,,,
3959,43152,,,
7319,12123,,,
9304,43174,,,
19627,50101,,,
16008,43250,,,
1262,32113,,,
1263,32113,,,
3960,43151,,,
5382,16124,,,
1264,32113,,,
9379,43173,,,
30669,80990,,,
3961,43152,,,
7320,12123,,,
5383,32112,,,
16009,43270,,,
19628,50104,,,
3962,43152,,,
1266,32113,,,
7321,12123,,,
11851,14141,,,
1267,32113,,,
3963,43152,,,
7322,12102,,,
16022,43172,,,
43088,12161,,,
43090,12161,,,
16011,43173,,,
3964,43151,,,
1831,43151,,,
1269,32113,,,
7323,12122,,,
1832,43152,,,
3965,43150,,,
1833,43152,,,
19629,50101,,,
16012,43172,,,
3966,43153,,,
9305,43174,,,
11853,14141,,,
1270,13122,,,
1271,13170,,,
3967,43152,,,
1272,13170,,,
7325,12122,,,
3969,43152,,,
14401,63124,,,
19630,50101,,,
16014,43250,,,
1273,14251,,,
7326,12122,,,
1274,14251,,,
3970,43152,,,
1275,13122,,,
29395,12132,,,
19631,50101,,,
16015,43174,,,
3972,31120,,,
1277,13122,,,
7328,14141,,,
11856,32123,,,
3973,43150,,,
7329,14141,,,
3974,43174,,,
19632,50101,,,
16016,43173,,,
1278,13122,,,
5010,18261,,,
1279,13122,,,
3975,43174,,,
1280,14251,,,
11857,32123,,,
3976,43151,,,
7331,14141,,,
11858,32123,,,
16018,43171,,,
19633,50101,,,
1281,14251,,,
7332,14141,,,
3977,43152,,,
1282,13121,,,
31400,43151,,,
1283,13121,,,
7333,14141,,,
9378,43172,,,
5003,18261,,,
11859,31110,,,
1284,13121,,,
3979,43152,,,
1285,13121,,,
16020,43174,,,
7334,14133,,,
3980,43151,,,
11860,31110,,,
16021,43173,,,
19635,43200,,,
1286,13121,,,
1834,43152,,,
1287,13121,,,
7335,14133,,,
2240,42162,,,
1288,13102,,,
1835,43151,,,
3981,43151,,,
11861,13122,,,
1836,43152,,,
2241,42162,,,
5004,18261,,,
30671,10151,,,
11862,15181,,,
7336,14133,,,
1291,18142,,,
3983,43152,,,
7337,14133,,,
16023,43171,,,
1292,14252,,,
19636,43190,,,
3984,43152,,,
1293,14252,,,
11863,13131,,,
41959,14182,,,
5213,71101,,,
1294,51990,,,
7338,14133,,,
5091,51245,,,
16024,43174,,,
5092,51245,,,
16025,43171,,,
3986,43152,,,
1295,18121,,,
3987,43152,,,
7351,14135,,,
31402,43152,,,
31405,43151,,,
1297,18132,,,
5214,71146,,,
7340,14141,,,
16026,43172,,,
19639,43190,,,
3988,43152,,,
1298,18132,,,
5005,16152,,,
1299,18142,,,
11865,14251,,,
7341,14141,,,
5006,16152,,,
16027,43173,,,
7342,14141,,,
31436,43250,,,
19640,43174,,,
1300,18131,,,
3990,43151,,,
1301,61103,,,
5007,16151,,,
1302,18121,,,
3991,43152,,,
7343,14141,,,
5008,16151,,,
16028,43190,,,
7344,14141,,,
1303,18121,,,
19641,43190,,,
1304,18132,,,
16029,43174,,,
1305,18132,,,
7345,14141,,,
3993,43152,,,
11868,15242,,,
7346,14141,,,
16030,43210,,,
19642,43174,,,
1306,18142,,,
3994,43151,,,
1307,18131,,,
7347,14135,,,
3995,43152,,,
31340,43151,,,
30673,10153,,,
11869,15241,,,
7348,14135,,,
7349,14135,,,
1310,13122,,,
5009,18261,,,
1309,62120,,,
3997,43152,,,
11870,14130,,,
1311,13122,,,
3998,43151,,,
1312,13122,,,
1313,13122,,,
11871,13131,,,
3999,43151,,,
5012,16152,,,
7352,14135,,,
16034,43174,,,
7353,14135,,,
19645,43174,,,
1314,13122,,,
4000,43152,,,
16037,43173,,,
9306,43174,,,
1316,13122,,,
4001,43152,,,
7354,14135,,,
16035,43171,,,
9307,43174,,,
14497,60183,,,
19646,43174,,,
1317,13122,,,
4002,43152,,,
1318,13122,,,
4006,40130,,,
1319,13122,,,
4003,43151,,,
7356,14135,,,
4004,43151,,,
16036,43172,,,
14402,63124,,,
1674,51140,,,
1320,13122,,,
11874,14141,,,
1321,13122,,,
4005,43151,,,
1675,51140,,,
7357,14135,,,
1676,51140,,,
5215,71103,,,
14403,63124,,,
1322,13122,,,
1588,43153,,,
1585,43130,,,
1323,13122,,,
1324,13122,,,
4007,43151,,,
1587,43100,,,
1586,43130,,,
1589,43174,,,
7358,14135,,,
1664,43152,,,
41961,14182,,,
30675,43153,,,
7359,14135,,,
1325,13122,,,
16038,30211,,,
1327,13122,,,
19648,43174,,,
4009,30211,,,
14404,63124,,,
9309,43171,,,
11876,14141,,,
4010,43151,,,
30676,40130,,,
7360,14135,,,
1329,13122,,,
4011,43151,,,
7361,14135,,,
4012,43152,,,
19649,43174,,,
11877,14141,,,
16039,30211,,,
1330,13115,,,
1331,13115,,,
4013,80990,,,
1332,13125,,,
35035,60131,,,
11878,14141,,,
7363,12123,,,
19650,43174,,,
1333,13125,,,
4015,43152,,,
1334,13125,,,
11879,15242,,,
4016,43152,,,
7364,16222,,,
19651,43151,,,
4017,43151,,,
16042,30211,,,
16043,40160,,,
29396,12132,,,
29397,12132,,,
1335,13115,,,
7365,16222,,,
11880,15242,,,
1337,13121,,,
7366,16222,,,
11881,15242,,,
4019,43151,,,
1338,13121,,,
4020,43151,,,
16044,40160,,,
7367,16222,,,
4021,40130,,,
5216,71101,,,
4022,40130,,,
19653,43152,,,
14405,63124,,,
5217,71103,,,
7368,16225,,,
11882,15252,,,
16045,40160,,,
4023,40130,,,
1341,13121,,,
7369,12162,,,
4024,40130,,,
16046,40160,,,
4025,40130,,,
19654,43152,,,
1342,13112,,,
16047,40160,,,
2242,50202,,,
4026,40130,,,
1343,13112,,,
2243,42162,,,
1344,13129,,,
4027,40130,,,
2244,42162,,,
11884,18111,,,
7371,12162,,,
19655,43200,,,
2380,15102,,,
16048,40160,,,
1345,13112,,,
4029,40130,,,
1346,13112,,,
11885,18111,,,
7372,12162,,,
4030,43120,,,
16049,40160,,,
4031,70131,,,
7373,12162,,,
11886,18172,,,
19656,43190,,,
16050,14272,,,
19657,43152,,,
1348,13112,,,
1628,51140,,,
1349,13112,,,
1632,43152,,,
1629,43190,,,
11887,18232,,,
1631,43152,,,
1634,43171,,,
1635,43172,,,
1636,43173,,,
1637,43270,,,
4032,71115,,,
1350,13123,,,
7374,12992,,,
4033,73990,,,
29402,12132,,,
29399,12132,,,
16051,14272,,,
11888,18190,,,
4034,71146,,,
7375,12220,,,
19658,43152,,,
11889,17164,,,
16052,14272,,,
19659,43152,,,
1352,13122,,,
4035,71103,,,
1353,13102,,,
1668,51140,,,
7376,21140,,,
4036,71101,,,
16053,14272,,,
11890,17102,,,
16054,14272,,,
4037,70143,,,
1355,13146,,,
1356,13145,,,
7378,12230,,,
4038,71101,,,
1357,44180,,,
11891,17103,,,
4039,71134,,,
9311,43171,,,
7379,12132,,,
19660,43130,,,
16055,14272,,,
1358,44180,,,
4040,71103,,,
1640,50152,,,
1638,43174,,,
1360,44180,,,
11892,17101,,,
1645,43152,,,
1642,43190,,,
1639,43171,,,
1644,43174,,,
1641,43174,,,
19661,43130,,,
1643,10132,,,
1646,43174,,,
1647,43171,,,
7380,21107,,,
4041,70131,,,
1362,44180,,,
1363,44180,,,
4042,70131,,,
7381,71144,,,
16056,15101,,,
11893,17101,,,
18871,63111,,,
19662,43130,,,
1364,44180,,,
1651,43171,,,
4043,61103,,,
19665,43172,,,
31453,43174,,,
1649,43173,,,
1656,43230,,,
1366,44180,,,
7382,71102,,,
1653,43173,,,
1652,43172,,,
1650,43174,,,
1655,43270,,,
1654,43260,,,
1657,43190,,,
1658,43174,,,
11894,17102,,,
1367,44180,,,
4044,71116,,,
1368,44180,,,
2253,14271,,,
7383,71102,,,
4045,70153,,,
2254,14271,,,
16057,15101,,,
7384,71102,,,
11895,17103,,,
19663,43130,,,
1370,44180,,,
4046,70153,,,
2379,15102,,,
1371,44180,,,
1372,44180,,,
16058,15102,,,
4047,70153,,,
2381,15102,,,
11896,12141,,,
4048,70145,,,
9313,43152,,,
7386,71102,,,
1374,44180,,,
4049,71131,,,
1375,44180,,,
11897,12141,,,
4050,70153,,,
1376,44180,,,
7387,71144,,,
16059,15101,,,
19664,43171,,,
11898,12141,,,
4051,70144,,,
7388,71102,,,
1862,43152,,,
1378,44180,,,
1379,44180,,,
4052,70144,,,
1863,43152,,,
11899,15181,,,
1867,43174,,,
7389,71102,,,
16060,18183,,,
14406,63123,,,
4053,70151,,,
1380,44180,,,
7390,71102,,,
30680,43152,,,
1381,44180,,,
14498,60183,,,
11900,19104,,,
4055,71102,,,
7391,71144,,,
7392,71102,,,
16061,32130,,,
11901,19102,,,
19666,43173,,,
4056,71102,,,
1680,43174,,,
1383,44180,,,
1384,44180,,,
1681,43190,,,
16062,32130,,,
7393,71102,,,
2382,15102,,,
5384,15181,,,
11902,19104,,,
19667,43151,,,
1385,44180,,,
4058,71101,,,
1683,43190,,,
1386,44180,,,
7394,71102,,,
1387,44180,,,
1684,43174,,,
4059,71116,,,
16063,15165,,,
7395,71102,,,
11903,19102,,,
19668,50101,,,
16064,15165,,,
7396,71102,,,
1388,44180,,,
1904,43120,,,
4061,70145,,,
1389,44180,,,
1905,43120,,,
4062,71116,,,
7397,71102,,,
7398,71102,,,
11905,19102,,,
16065,15162,,,
4063,71146,,,
1391,44180,,,
1393,44180,,,
2383,15102,,,
1392,44180,,,
1394,44180,,,
4064,70153,,,
2384,15102,,,
19669,50240,,,
7399,71102,,,
11906,19115,,,
16066,15162,,,
1400,44180,,,
1397,44180,,,
43093,12161,,,
43094,14212,,,
2432,15101,,,
1399,44180,,,
1396,44180,,,
1398,44180,,,
1401,44180,,,
1402,44180,,,
1403,44180,,,
4065,71101,,,
2433,15105,,,
7400,71102,,,
19670,50101,,,
1406,44180,,,
1404,44180,,,
1405,44180,,,
1407,44180,,,
1410,44180,,,
1411,44180,,,
11907,19102,,,
1412,44180,,,
2021,51200,,,
16067,15162,,,
9380,43173,,,
1415,44180,,,
1413,44180,,,
4066,71102,,,
4085,71138,,,
1414,44180,,,
7401,15200,,,
1416,44180,,,
1419,44180,,,
1420,44180,,,
1421,44180,,,
1670,51140,,,
9314,43152,,,
19671,50104,,,
4067,71116,,,
1422,44180,,,
1423,44180,,,
4068,71101,,,
29244,14160,,,
1574,43120,,,
11908,19115,,,
4069,71100,,,
16068,15162,,,
9216,43151,,,
19672,50102,,,
1424,44180,,,
7403,16171,,,
1580,43130,,,
1425,44180,,,
1427,44180,,,
1575,51140,,,
1426,44180,,,
1577,51140,,,
1579,51140,,,
1576,51140,,,
11909,20143,,,
1578,51140,,,
1581,43130,,,
1582,43130,,,
1434,44180,,,
1431,44180,,,
1429,44180,,,
1433,44180,,,
1430,44180,,,
4070,71100,,,
1432,44180,,,
1435,44180,,,
29241,21123,,,
1437,44180,,,
16069,15131,,,
11910,19102,,,
1519,13126,,,
1440,44180,,,
1438,44180,,,
1518,13125,,,
1439,44180,,,
1521,13125,,,
1441,44180,,,
1520,13125,,,
4071,71134,,,
1522,13126,,,
2223,61220,,,
19673,50240,,,
1533,73140,,,
1444,44180,,,
1442,44180,,,
1530,73120,,,
1443,44180,,,
1532,73140,,,
1445,44180,,,
4072,71144,,,
1531,73120,,,
1534,73140,,,
11911,12125,,,
30683,43152,,,
16070,15132,,,
4073,71134,,,
1448,44180,,,
1446,44180,,,
1536,73140,,,
1447,44180,,,
7405,15105,,,
1449,44180,,,
1537,73140,,,
4074,71101,,,
19674,50110,,,
11912,12125,,,
1541,73130,,,
1452,44180,,,
1450,44180,,,
1538,73130,,,
1451,44180,,,
1540,73130,,,
1453,44180,,,
1539,73130,,,
1542,73130,,,
1543,73130,,,
1544,73130,,,
4075,71101,,,
1456,44180,,,
41966,14180,,,
7407,15200,,,
1455,44180,,,
11913,12142,,,
4076,71131,,,
7408,15243,,,
16072,15112,,,
4077,81990,,,
19675,50230,,,
11914,12142,,,
1460,44180,,,
1458,44180,,,
4078,71101,,,
30684,43152,,,
1461,44180,,,
7409,15200,,,
4079,71101,,,
9315,43152,,,
11915,12142,,,
16073,15162,,,
5013,16152,,,
1462,44180,,,
4080,71116,,,
1463,44180,,,
1465,44180,,,
16076,15200,,,
4081,71990,,,
5014,18261,,,
11916,12141,,,
16074,15164,,,
1469,44180,,,
1468,44180,,,
1466,44180,,,
1470,44180,,,
1467,44180,,,
1471,44180,,,
5015,18261,,,
1472,44180,,,
30685,43210,,,
4082,71990,,,
7411,15101,,,
9319,43152,,,
19677,15191,,,
1476,44180,,,
1474,44180,,,
1475,44180,,,
4083,71990,,,
11917,12172,,,
1477,44180,,,
16075,15164,,,
1480,13112,,,
1478,44180,,,
1482,13112,,,
1479,13112,,,
2224,61220,,,
1481,13112,,,
1484,13112,,,
1485,13122,,,
11918,10184,,,
1545,73990,,,
19678,15192,,,
1489,13122,,,
1488,13122,,,
1490,13122,,,
1487,13121,,,
7413,15103,,,
1491,13121,,,
1492,13122,,,
1493,13121,,,
4086,71103,,,
1497,13121,,,
1496,13122,,,
1494,13122,,,
30686,43152,,,
1495,13122,,,
1499,13122,,,
11919,10184,,,
16077,15101,,,
1500,13122,,,
1501,13122,,,
4087,71101,,,
21753,14162,,,
7414,15101,,,
1504,13122,,,
1547,73990,,,
30687,43152,,,
41968,14150,,,
1503,13122,,,
1546,73990,,,
1505,13123,,,
1507,13123,,,
1548,73990,,,
1549,73990,,,
11920,10184,,,
4088,71138,,,
1509,13126,,,
1512,13124,,,
1511,13124,,,
1515,13122,,,
1516,13125,,,
1517,13125,,,
7415,15102,,,
4089,70153,,,
16078,15102,,,
1523,13141,,,
1526,13993,,,
1524,13141,,,
5016,18261,,,
1528,73120,,,
1525,13993,,,
4090,70143,,,
1529,73120,,,
19679,15191,,,
7416,15103,,,
11921,42251,,,
1555,73100,,,
1550,73990,,,
1553,73990,,,
1560,73990,,,
1551,73990,,,
1557,73990,,,
1554,73990,,,
30689,43151,,,
1558,73990,,,
4091,71102,,,
1562,40150,,,
1563,40120,,,
16079,15200,,,
1659,43174,,,
1590,43174,,,
7417,15101,,,
1591,43190,,,
4092,71101,,,
1660,43174,,,
1592,43174,,,
11922,32113,,,
4093,71102,,,
19680,15191,,,
16080,15131,,,
1602,43130,,,
1593,50160,,,
1596,43260,,,
1599,43190,,,
1594,43270,,,
1601,43130,,,
1597,43230,,,
1595,43230,,,
1600,43174,,,
1598,43174,,,
1603,43130,,,
11923,42254,,,
4094,70153,,,
7419,15242,,,
1608,43153,,,
1607,43153,,,
1605,43153,,,
1609,43151,,,
1606,43151,,,
1611,43153,,,
1612,43151,,,
1610,43153,,,
1613,43153,,,
4095,71103,,,
11924,42254,,,
16081,15132,,,
30690,43210,,,
1623,43153,,,
1620,43153,,,
1615,43151,,,
1618,43151,,,
1616,43153,,,
1622,43153,,,
1619,43153,,,
1617,43153,,,
1621,43151,,,
1624,43153,,,
1625,43174,,,
4096,71101,,,
1626,43152,,,
1627,51140,,,
19681,15191,,,
1666,43152,,,
11925,42254,,,
7421,15103,,,
4098,71103,,,
1667,43151,,,
4099,71101,,,
16082,15102,,,
11926,60231,,,
19682,15192,,,
1671,51140,,,
7422,15101,,,
4100,71102,,,
1672,51140,,,
1765,43174,,,
30691,40140,,,
1673,51140,,,
4101,71102,,,
7423,15243,,,
16083,15102,,,
9321,43174,,,
11928,15102,,,
19683,14184,,,
1679,43130,,,
7424,15242,,,
16084,15101,,,
9322,43210,,,
5218,71101,,,
11929,15101,,,
9323,43174,,,
21755,15122,,,
1685,43151,,,
7425,15242,,,
4105,71116,,,
1686,43152,,,
1687,43152,,,
4106,70152,,,
9384,43151,,,
1688,43152,,,
7426,15242,,,
16085,15162,,,
11930,15103,,,
4107,70152,,,
1689,43151,,,
7427,15243,,,
4108,70152,,,
1690,10152,,,
11931,15104,,,
4109,70152,,,
16086,15100,,,
7428,15242,,,
19685,14281,,,
1691,43174,,,
4110,71150,,,
1692,43171,,,
41971,14182,,,
7429,15241,,,
4111,71150,,,
11932,15102,,,
4112,71150,,,
16087,15132,,,
9675,43174,,,
11933,15101,,,
21757,15123,,,
1694,43173,,,
7430,15242,,,
4113,71150,,,
1695,43174,,,
4114,71150,,,
11934,15103,,,
4115,71150,,,
16088,15102,,,
19686,14282,,,
1697,43172,,,
7432,15101,,,
1698,43173,,,
4116,71150,,,
1699,43190,,,
9217,43152,,,
4117,71150,,,
1700,43270,,,
7433,15122,,,
4118,71150,,,
19687,14181,,,
1701,43220,,,
7434,15255,,,
1702,40140,,,
4120,71113,,,
1703,43151,,,
11936,11991,,,
4121,71100,,,
7435,15255,,,
16090,15102,,,
9218,43151,,,
19688,14182,,,
1704,43152,,,
1705,43152,,,
5386,15255,,,
1706,43152,,,
4123,70144,,,
5387,15255,,,
16091,15163,,,
11938,11202,,,
16092,15163,,,
19689,14180,,,
1707,43190,,,
4124,71103,,,
1708,43174,,,
7437,15101,,,
4125,71136,,,
4126,71136,,,
7438,15105,,,
11939,11991,,,
19690,14121,,,
1710,50160,,,
1711,10153,,,
4127,71136,,,
1712,43151,,,
7439,15105,,,
4128,71102,,,
1713,43152,,,
11940,11113,,,
16094,15164,,,
21758,15181,,,
4129,71102,,,
1714,43152,,,
7440,15172,,,
1715,43152,,,
4130,70131,,,
1716,43151,,,
11941,11113,,,
4131,71100,,,
5093,51241,,,
7441,15105,,,
16095,15164,,,
19692,14121,,,
11942,11991,,,
1719,43152,,,
7442,15243,,,
16096,15164,,,
1720,43151,,,
4133,71101,,,
11943,11103,,,
5388,32112,,,
1721,43152,,,
4134,71133,,,
7443,15240,,,
1722,43152,,,
5389,15255,,,
4135,71103,,,
1723,43152,,,
31451,43172,,,
31456,43171,,,
16097,15164,,,
5390,32112,,,
7444,15240,,,
19693,14121,,,
1724,50160,,,
4137,71103,,,
1725,43174,,,
16098,15163,,,
7445,15240,,,
1726,43190,,,
4138,71101,,,
11945,11114,,,
7446,15102,,,
16099,15163,,,
19191,61270,,,
1727,50160,,,
4139,71101,,,
1728,43174,,,
11946,11123,,,
1729,43174,,,
4140,71101,,,
7447,15101,,,
4141,71100,,,
14407,63123,,,
11947,11103,,,
19695,14184,,,
16100,83110,,,
7448,15240,,,
1731,43174,,,
4142,71101,,,
1732,43173,,,
4143,71101,,,
1733,43172,,,
11948,11190,,,
16101,83130,,,
19696,14184,,,
1734,43171,,,
4144,71102,,,
7450,15243,,,
1735,43190,,,
7451,15243,,,
11949,11992,,,
16102,83110,,,
7452,15243,,,
19697,14184,,,
19192,63113,,,
1737,62124,,,
4146,70153,,,
1738,40140,,,
9385,43152,,,
7453,15180,,,
1739,50160,,,
4147,71133,,,
4148,71133,,,
30695,43152,,,
7454,15122,,,
9386,43151,,,
16103,83110,,,
21759,15253,,,
1740,43151,,,
4149,71131,,,
1741,43152,,,
11951,11123,,,
1742,43152,,,
4150,71133,,,
19698,14111,,,
4151,71133,,,
11952,11123,,,
41974,14182,,,
1743,43152,,,
7456,15123,,,
2434,15105,,,
4152,71106,,,
1745,43171,,,
2435,15105,,,
5094,51242,,,
2436,15105,,,
7457,15124,,,
19699,14111,,,
11953,11991,,,
16105,83110,,,
4153,71101,,,
30696,43152,,,
4154,71141,,,
7458,15102,,,
4155,71101,,,
19193,63113,,,
11954,11991,,,
7459,15240,,,
14499,60183,,,
16106,83111,,,
21760,14252,,,
1748,43174,,,
4156,71100,,,
1749,43171,,,
4157,71100,,,
19714,14211,,,
29890,61152,,,
41763,15992,,,
7460,15122,,,
19194,63113,,,
4158,71102,,,
11955,11143,,,
19700,14282,,,
7461,15121,,,
16107,83110,,,
21761,15252,,,
1751,43173,,,
4159,70153,,,
1752,43174,,,
4160,71101,,,
1753,43171,,,
4161,71100,,,
14408,63123,,,
19701,14302,,,
16108,83110,,,
1754,43172,,,
5391,15255,,,
1755,43173,,,
4162,70151,,,
11957,11112,,,
4163,70156,,,
1757,43220,,,
7464,15122,,,
5392,15181,,,
18607,63192,,,
30697,43152,,,
19702,14281,,,
4164,71101,,,
1758,43270,,,
7465,15240,,,
1759,40120,,,
4165,71103,,,
16109,83110,,,
1760,40120,,,
11959,11133,,,
9391,43171,,,
19195,63113,,,
9392,43171,,,
21762,15251,,,
7467,15242,,,
4167,71146,,,
1762,50160,,,
16110,83110,,,
4168,71146,,,
7468,15242,,,
11960,11103,,,
19703,14181,,,
21763,15254,,,
1763,40140,,,
1764,40140,,,
4169,71101,,,
2226,42163,,,
4170,71101,,,
2227,42162,,,
16111,83110,,,
11961,11121,,,
7470,15242,,,
19704,14184,,,
1766,43174,,,
1768,43190,,,
11962,11103,,,
4172,71102,,,
7471,15241,,,
16112,83110,,,
9219,43152,,,
1769,40120,,,
1770,40120,,,
7472,15241,,,
1771,40120,,,
11963,11201,,,
4175,71116,,,
7473,15102,,,
19705,14211,,,
16113,83110,,,
11964,11111,,,
1772,40120,,,
4176,71115,,,
7499,32111,,,
4177,71115,,,
7474,15101,,,
19706,14281,,,
16114,83110,,,
4178,71101,,,
11965,11112,,,
9220,43151,,,
19196,63113,,,
1775,43151,,,
7475,15103,,,
1776,43152,,,
2473,16227,,,
1777,43152,,,
2808,50230,,,
30699,43152,,,
2474,16225,,,
1778,43152,,,
7476,15102,,,
4180,71101,,,
16115,11172,,,
19707,14283,,,
7477,15102,,,
1779,43151,,,
4181,71115,,,
1780,43152,,,
18608,63192,,,
1781,43152,,,
4185,71100,,,
36316,19101,,,
36320,19105,,,
5393,15122,,,
7478,15101,,,
16116,11172,,,
19708,14302,,,
1782,43152,,,
4183,70152,,,
1783,40140,,,
7479,15103,,,
11968,11111,,,
4184,70152,,,
18609,63192,,,
7480,15105,,,
12786,60191,,,
21764,15255,,,
19197,63113,,,
1784,40140,,,
11969,11112,,,
1785,40140,,,
4186,70153,,,
7481,15102,,,
4187,71115,,,
19709,14113,,,
7482,15101,,,
11970,11133,,,
1787,43152,,,
4188,71100,,,
7483,15102,,,
1789,43152,,,
4189,70151,,,
16118,11172,,,
11971,11111,,,
4190,70151,,,
7484,15122,,,
19710,14111,,,
7485,15122,,,
18610,63192,,,
1790,40120,,,
1791,40120,,,
4191,71101,,,
1792,40140,,,
30700,43151,,,
7486,63121,,,
4192,70123,,,
16119,11182,,,
7487,63121,,,
19198,63113,,,
11973,11123,,,
1794,40140,,,
4194,71131,,,
1795,40140,,,
7488,63121,,,
4195,71131,,,
19711,14282,,,
9222,43152,,,
7489,63121,,,
22048,43290,,,
1796,40140,,,
4196,71131,,,
1797,40120,,,
7490,63121,,,
4197,71115,,,
1801,40120,,,
9221,43152,,,
4198,71146,,,
7491,63121,,,
11975,11171,,,
16121,11172,,,
19712,14283,,,
1799,43100,,,
4199,71103,,,
1800,50160,,,
4200,71101,,,
11976,11171,,,
5095,51243,,,
7493,63121,,,
4201,10103,,,
1802,40120,,,
11977,14202,,,
1803,40120,,,
7494,63121,,,
9759,41220,,,
1804,40120,,,
5017,18261,,,
7495,63121,,,
11978,14202,,,
16123,11182,,,
4203,10103,,,
1805,40120,,,
1806,40120,,,
5096,51244,,,
4204,10107,,,
1807,40120,,,
7496,63121,,,
14410,63124,,,
41762,18142,,,
41765,32111,,,
5097,51245,,,
16124,11172,,,
4205,10103,,,
7497,63121,,,
1809,40140,,,
4206,10107,,,
7498,63121,,,
19715,14302,,,
11981,14203,,,
16125,11172,,,
1810,40140,,,
4207,10103,,,
30702,43152,,,
1812,40140,,,
5219,71103,,,
11982,14203,,,
7500,32111,,,
19716,14282,,,
5220,71101,,,
16126,11182,,,
4209,10103,,,
1813,40140,,,
7501,32111,,,
1814,43174,,,
5018,18261,,,
4210,10107,,,
41978,14302,,,
7502,30120,,,
5019,18261,,,
16127,11182,,,
19199,63113,,,
21765,15101,,,
1819,50160,,,
4211,10107,,,
1820,50160,,,
11984,11171,,,
1821,40120,,,
7503,63192,,,
30703,43152,,,
1822,40140,,,
4213,11111,,,
1823,40140,,,
16128,11172,,,
1824,50160,,,
4214,11116,,,
7505,61154,,,
11986,11171,,,
16129,11172,,,
4215,11116,,,
9224,43174,,,
7506,61152,,,
4216,11111,,,
11987,11172,,,
1827,40140,,,
7507,63180,,,
4217,11116,,,
19719,14111,,,
16130,11172,,,
1828,40140,,,
7508,63180,,,
1829,40140,,,
4218,11111,,,
7532,61150,,,
1830,40120,,,
19720,14111,,,
4219,11111,,,
7509,63180,,,
11989,11135,,,
7510,61140,,,
1837,43152,,,
4220,11116,,,
1838,43152,,,
16131,11172,,,
7511,63180,,,
1839,40160,,,
4221,10107,,,
19721,14182,,,
41979,14292,,,
7512,61140,,,
4222,50103,,,
1844,40150,,,
7513,62132,,,
1845,40150,,,
4223,50104,,,
11991,11125,,,
1846,43173,,,
19722,14183,,,
7514,61140,,,
16133,11172,,,
1857,40160,,,
7515,61140,,,
4225,50101,,,
1859,50160,,,
11992,11105,,,
19723,14185,,,
1860,43174,,,
4226,50101,,,
9223,43152,,,
1864,43152,,,
2807,50230,,,
1865,43152,,,
7516,60150,,,
1866,40160,,,
4227,50100,,,
16134,11172,,,
7517,63180,,,
2809,50230,,,
19724,14185,,,
4228,50101,,,
1868,50160,,,
7518,63180,,,
1869,50160,,,
4229,50103,,,
11994,11181,,,
1870,51140,,,
16135,11172,,,
7519,63180,,,
41980,14292,,,
22049,43290,,,
4230,30170,,,
11995,11104,,,
7520,63180,,,
1872,51140,,,
4231,50103,,,
16136,11172,,,
4232,50103,,,
7521,61154,,,
11996,11102,,,
19200,63113,,,
1873,51140,,,
31206,15232,,,
4233,50101,,,
16137,11172,,,
7522,61154,,,
4234,50101,,,
9225,43152,,,
11997,11143,,,
19726,14111,,,
1876,51140,,,
4235,50102,,,
1877,51140,,,
7523,61152,,,
4236,50102,,,
16138,11172,,,
11998,31161,,,
7524,61152,,,
19727,14111,,,
16139,11181,,,
4237,50102,,,
1879,51140,,,
11999,31161,,,
1880,51140,,,
4238,50101,,,
7525,61154,,,
16140,11181,,,
7526,61154,,,
19728,14290,,,
16141,11181,,,
4239,50102,,,
1882,51140,,,
4240,50104,,,
1883,51140,,,
12001,32102,,,
7527,61152,,,
21920,43171,,,
12002,32102,,,
